Experiment_Index,Credible_Interval_Length_Theta1,Credible_Interval_Length_Theta2,Credible_Interval_Length_Theta3,Credible_Interval_Length_Theta4,low_Y0_1,high_Y0_1,low_Y0_2,high_Y0_2,low_Y0_3,high_Y0_3,low_Y0_4,high_Y0_4
0,3.174858508696466,1.8346449920384904,3.048629560559351,2.0614499582863264,-1.5892308620211866,1.5856276466752792,-4.96406834755427,-3.1294233555157795,-1.9271845346461882,1.1214450259131628
1,2.7873820858345177,1.8814117612377101,2.7155608681117465,1.8023739402968482,-1.4703260093217225,1.3170560765127952,-4.953486550145309,-3.0720747889075986,-1.8291792206584758,0.8863816474532706
2,2.726436098668153,1.8930646147357506,2.6402859787582695,1.8921449103526107,-1.3092238402388392,1.4172122584293136,-4.956981909961527,-3.0639172952257767,-2.1124246324750553,0.5278613462832142
3,2.7460552704974965,1.8072580237538025,2.7880674992646473,1.9380064961584198,-1.2905835899403648,1.4554716805571317,-4.957035803919062,-3.1497777801652598,-2.068981315551115,0.7190861837135323
4,3.28379609975746,1.9084697300876408,2.89076109827115,1.6420440406776775,-1.5722760328887144,1.7115200668687454,-4.958656897617279,-3.050187167529638,-2.0847517306002423,0.8060093676709075
5,2.8412633036944257,1.9068854740068666,2.9550315473190185,1.8789315792886274,-1.703518330570109,1.1377449731243168,-4.962076798575646,-3.0551913245687796,-2.0759562265616704,0.8790753207573481
6,2.7920661198070915,1.9090499374985335,2.766284342779629,1.8781873299576688,-1.648140628103894,1.1439254917031976,-4.9617153056552885,-3.052665368156755,-2.047881238456688,0.7184031043229409
7,2.776419151821732,1.9176398273261581,2.473908202407036,1.8295805884521563,-1.4596570172428232,1.3167621345789087,-4.946470479379632,-3.0288306520534736,-1.7523167647973699,0.7215914376096659
8,2.9188927649588594,1.967254214614715,2.836396296226311,1.6527328320157246,-1.3287868818437234,1.590105883115136,-4.955544486991664,-2.9882902723769487,-1.9128225174702354,0.9235737787560758
9,3.0814377794908205,2.012359043488872,2.8971196968929043,1.7970982041321077,-1.3686770894703537,1.7127606900204668,-4.952725853756914,-2.940366810268042,-2.134653226813656,0.7624664700792483
