Experiment_Index,Credible_Interval_Length_Theta1,Credible_Interval_Length_Theta2,Credible_Interval_Length_Theta3,Credible_Interval_Length_Theta4,low_Y0_1,high_Y0_1,low_Y0_2,high_Y0_2,low_Y0_3,high_Y0_3,low_Y0_4,high_Y0_4
0,1.5419354821815245,1.0732217863886389,1.594516291464152,1.1669586236544678,-0.5339168883023699,1.0080185938791546,-4.97642245162756,-3.903200665238921,-1.621112027173175,-0.02659573570902296
1,1.3388324384887058,1.1581596467593305,1.6973789058835256,1.4932769468925922,-0.6931745310437636,0.6456579074449422,-4.975214807602739,-3.8170551608434082,-1.2689951662726524,0.42838373961087317
2,1.8424057379267396,0.904423649869762,1.3253464819889027,1.6030056742869805,-1.13216409969076,0.7102416382359795,-4.9776757219669365,-4.0732520720971745,-1.0593831239939986,0.2659633579949041
3,1.5735548843016485,1.1863430005618891,1.4692479625313561,1.1083118317498402,-0.8030126088478049,0.7705422754538436,-4.950183086076811,-3.7638400855149214,-1.2327629888166811,0.23648497371467503
4,1.41219507861621,0.9521759351079702,1.272822705999217,1.335064699469379,-0.6902402066642432,0.7219548719519668,-4.991051080827365,-4.038875145719395,-0.9532110665448288,0.3196116394543882
5,1.7176013245705422,1.2290556140565472,1.871867438560002,1.2053234580299108,-0.9345705547629839,0.7830307698075583,-4.977574703731793,-3.7485190896752454,-1.5325814429373223,0.3392859956226797
6,1.6984091749599726,1.141216219917358,1.6559293284077867,1.3096412839885772,-0.9292555509649008,0.7691536239950718,-4.978039031091731,-3.8368228111743727,-1.378794683257552,0.2771346451502348
7,1.4618110493940426,1.2811705575088341,1.4959846391733471,1.3686651815780166,-0.7253334614541656,0.736477587939877,-4.930081840022483,-3.648911282513649,-1.4957353786019425,0.0002492605714046192
8,1.76593136660109,1.2403027626282412,1.6797041501894125,1.307691690299821,-0.9009676749199294,0.8649636916811607,-4.965079163458741,-3.7247764008304998,-1.4637094044714796,0.21599474571793298
9,1.6772133560499052,1.0561284743730877,1.7078484614701246,1.4284904138837997,-1.0076289368544158,0.6695844191954894,-4.974375533275557,-3.9182470589024696,-1.339660667005985,0.36818779446413963
